lid,title,ds_source,eff_level,dispatch_authority,effective_range,province
e9e41c112e1fa93adb46ae5503621243,阿坝州人民政府办公室关于切实做好2013年消防工作的通知,fg_crawl_faxin,地方法规/文件,阿坝州人民政府,,
76020c49540e80f0f7ebb1cd3aa6781f,催报催缴管理工作规范（试行）,fg_crawl_faxin,地方法规/文件,浙江省地方税务局,,
a44f330eeca9622369e435aca9f6be0d,关于下放消毒产品生产企业卫生许可的公告,fg_crawl_faxin,地方法规/文件,内蒙古自治区卫生和计划生育委员会,,
295e1dc5909cfedc2b281f083ea292b3,暂停受理新设立拍卖公司的申请,fg_crawl_faxin,地方法规/文件,海南省商务厅,,
dd5a6104b58489dd060cc20c9db6568b,中华人民共和国水利部关于《全国水土保持规划（2015-2030年）》公开征求意见的通知,fg_crawl_faxin,地方法规/文件,中华人民共和国水利部,,
bb852a241d4891ff32d256a8a10e946e,关于封存的非生产用机动车辆的处理办法,fg_crawl_faxin,地方法规/文件,北京市人民政府,,
659bbc6640965edd0c290acb035df9c5,国有农口企事业单位结构调整资金管理办法,fg_crawl_faxin,地方法规/文件,北京市财政局,,
2db13729c1673a4f949c5c39ac40b55f,关于2013年清明节期间对京藏高速公路采取交通管理措施的通告,fg_crawl_faxin,地方法规/文件,北京市公安局公安交通管理局,,
3012e4ead8e2cf41f59229056ce5ca02,关于防治牲畜五号病的若干规定,fg_crawl_faxin,地方法规/文件,北京市人民政府,,
c7ef61d53e2b363d7bdac66ad3ed5ae2,“海聚工程”短期项目实施细则,fg_crawl_faxin,地方法规/文件,,,
dbe776039de30237687046c198a57d44,中关村知识产权促进局关于申报2015年度示范园区专利战略专项资金的通知,fg_crawl_faxin,地方法规/文件,中关村知识产权促进局,,
dcf0e574c943383e357f91c7ebfc6785,关于加强要害部门、要害部位保卫工作的若干规定,fg_crawl_faxin,地方法规/文件,北京市公安局,,
5dbd8c37b1a9b6004559e1818a5d3af8,特困国有企业和破产、改制国有企业、出再就业服务中心解除劳动合同职工基本医疗保险若干规定,fg_crawl_faxin,地方法规/文件,武汉市劳动和社会保障局,,
d62f3529ec24646c06b41c6737529efe,建筑组装式井字架安全管理规定,fg_crawl_faxin,地方法规/文件,北京市劳动局,,
386d03def8ee280a03bece2c4f7712f3,建筑幕墙物理性能检测的暂行规定（2004修改）,fg_crawl_faxin,地方法规/文件,,,
90d224b480bfe38334f66d99a2d25f53,授予进贤长江水系中华绒螯蟹良种场为“省级水产良种场”,fg_crawl_faxin,地方法规/文件,江西省农业厅,,
7fa0b4c01404c58af386ee16576e8024,批准发放《农作物种子经营许可证》的种子企业名单,fg_crawl_faxin,地方法规/文件,江西省农业厅,,
81fd1bb74878e33057fbf8ea72398320,用人单位为退休人员缴纳一次性基本医疗保险费办法,fg_crawl_faxin,地方法规/文件,武汉市劳动和社会保障局,,
22000519abc0d29c01ab6eec023cfde,办理出生公证试行办法,fg_crawl_faxin,地方法规/文件,浙江省司法厅,,
1761a318faddbc415389fba23dcdbfb,交通运输部珠江航务管理局关于建立西江航运干线船型标准化工作联系机制的通知,fg_crawl_faxin,地方法规/文件,交通运输部珠江航务管理局,,
b9059a58678ad6e90683be32808c1896,2007年林木良种名录,fg_crawl_faxin,地方法规/文件,四川省林业厅,,
911c95d3650c9948857464cb444fbdee,买断式回购登记结算业务指南,fg_crawl_faxin,地方法规/文件,,,
7867659579509bab63157b7d61b01501,交通运输部珠江航务管理局关于印发西江干线省际水路运输企业安全生产标准化建设实施方案和配套管理办法的通知,fg_crawl_faxin,地方法规/文件,交通运输部珠江航务管理局,,
b5d0c34257f46361102dfcc523b27037,中关村知识产权促进局关于申报2014年度专利保险试点单位的通知,fg_crawl_faxin,地方法规/文件,中关村知识产权促进局,,
e1bd003bf8d4aaf34188f1281e768e47,关于全民所有制工业企业招标确定经营者的暂行规定,fg_crawl_faxin,地方法规/文件,北京市人民政府,,
a26773fb735599610360a979db701a06,凉山州人民政府关于表彰2011年度先进企业的通报,fg_crawl_faxin,地方法规/文件,凉山州人民政府,,
bbff77291d4082349ebf4b0ca71858b5,凉山州人民政府办公室关于成立“十二五”开放型经济发展规划课题领导小组的通知,fg_crawl_faxin,地方法规/文件,凉山州人民政府,,
a4255cdb0eaddc9c18a248cf14fd4e26,首都文明单位创建管理办法（试行）,fg_crawl_faxin,地方法规/文件,首都精神文明建设委员会,,
7ce29681d0c807bf227c6a0dfacca9fe,批准发放《主要农作物种子生产许可证》的种子企业名单,fg_crawl_faxin,地方法规/文件,江西省农业厅,,
a8ed937b642e9a7362ece0b69141770e,关于受理地质灾害危险性评估和地质灾害治理工程勘查设计施工监理丙级资质单位申请的公告,fg_crawl_faxin,地方法规/文件,陕西省国土资源厅,,
943f175ee9a9ebaaa14f2a87207347f2,阿坝州抗震救灾指挥部关于认真做好受灾群众住房安置工作的通知,fg_crawl_faxin,地方法规/文件,阿坝州抗震救灾指挥部,,
936b5d0336d9b4f5acfbb1553dfa90c2,民事法律适用问答,fg_crawl_faxin,地方司法文件,,,
35e7cc41d2eafa8a4e7e6cdea4f32a34,关于加强机关、团体、企事业单位治安防范工作的若干规定（试行）,fg_crawl_faxin,地方法规/文件,北京市公安局,,
492dbf89e011b6d84021ea18cf3b5947,西昌铁路运输检察院、西昌铁路运输法院关于进一步发挥民行检察职能作用的实施意见（试行）,fg_crawl_faxin,地方司法文件,"西昌铁路运输检察院,西昌铁路运输法院",,
c79cef2652ca84782411d5d4807ddd13,阿坝州抗震救灾指挥部关于进一步加强抗震救灾资金管理的通知,fg_crawl_faxin,地方法规/文件,阿坝州抗震救灾指挥部,,
86eb05b98f849f24faef0d172166b887,关于农民进入集镇落户问题的若干规定,fg_crawl_faxin,地方法规/文件,北京市人民政府,,
987a724396b3fc38af1fd0ae2ff6fc2,关于外地企业和个人来京兴办第三产业的若干规定,fg_crawl_faxin,地方法规/文件,北京市计划委员会,,
a3f9c50b0b0ead69e0c664c2f1dd670e,2008年两级价格评估机构资质认定名单（第一批）,fg_crawl_faxin,地方法规/文件,,,
65c97cb7bbe5ea1c4125e59dba6a4da1,概算编制管理办法,fg_crawl_faxin,地方法规/文件,甘肃省住房和城乡建设厅,,
6bf2c17ab948178d9ec0efc454719d7e,财政干部岗位资格管理暂行办法,fg_crawl_faxin,地方法规/文件,,,
8497f2033eac7814bf70efcb19487738,首都规划建设委员会办公室、计委、财政局、建行关于勘察设计单位实行技术经济责任制若干问题的补充通知,fg_crawl_faxin,地方法规/文件,首都规划建设委员会,,
8b8f5631b67cf14ec68e13fe9038f10b,非正常户管理工作规范（试行）,fg_crawl_faxin,地方法规/文件,浙江省地方税务局,,
5cad785b036e6885396ded78d7bfd82d,首都文明办关于印发《第四届首都道德模范评选表彰活动方案》的通知,fg_crawl_faxin,地方法规/文件,首都文明办,,
ed82c8a34a8272a32884cb1bf79c2a16,留学人员申请办理外国人居留证签证管理办法,fg_crawl_faxin,地方法规/文件,,,
b72fd31f4b1f01748502223ad26d95e4,创建旅游购物环境最佳活动实施方案,fg_crawl_faxin,地方法规/文件,,,
d2d2959d9480be25ae9075539d47c9fa,关于所外执行劳动教养的暂行规定,fg_crawl_faxin,地方法规/文件,北京市人民政府,,
8bdc9f5ab33d417595a983bfecbf64cb,阿坝州“5·12”抗震救灾指挥部关于鼓励农村居民自建过渡期安置房的通知,fg_crawl_faxin,地方法规/文件,阿坝州“5·12”抗震救灾指挥部,,
71dcf35d48304201b36c4c813d15b1ce,关于认真做好退休干部管理工作的意见,fg_crawl_faxin,地方法规/文件,北京市人民政府,,
14efb047d973a98107fc922dca402045,建筑工程深基坑（槽）施工安全生产专项整治规定,fg_crawl_faxin,地方法规/文件,昆明市建设安全协会技术服务部,,
c1a45ed9ede2dc6a0ba96eae095cb652,建筑幕墙工程设计专项资质丙级标准（暂行）,fg_crawl_faxin,地方法规/文件,,,
b2acb8606358e2fb094548b8ffe46a2b,下调承包金标准,fg_crawl_faxin,地方法规/文件,,,
a73bd25cb9dcab98005898bb5e2abf88,关于企业治安保卫责任制的暂行规定,fg_crawl_faxin,地方法规/文件,北京市人民政府,,
71fa3f4dcfe2ddd48594094aa725c316,煤矿安全生产检测检验人员职业准则,fg_crawl_faxin,地方法规/文件,山西省煤矿安全监察局,,
ed431cca9cac9cde3c385c22a3fb23de,中国银行业监督管理委员会关于核准肖舟银行业金融机构高级管理人员任职资格的批复,fg_crawl_faxin,地方法规/文件,中国银行业监督管理委员会,,
52b365ed04c59326c0cb136cd6b92651,关于严格控制公费安装家庭电话的若干规定,fg_crawl_faxin,地方法规/文件,,,
79cda8d499c949e9524ebe09756fabab,德宏州人民政府法制局关于废止《德宏州人民政府关于互联网上网服务营业场所和电子游戏场所管理的暂行办法》部分条款的决定,fg_crawl_faxin,地方法规/文件,德宏州人民政府法制局,,
ed702a049de27727ddede9d797cea66c,《企业职工工伤保险试行办法》实施细则,fg_crawl_faxin,地方法规/文件,江西省劳动和社会保障厅,,
6b10a2cc6ac891f9b66d2e3e14f39bbd,交通运输部珠江航务管理局关于直接认定从事西江干线省际水路运输企业安全生产标准化考评员资格的通知,fg_crawl_faxin,地方法规/文件,交通运输部珠江航务管理局,,
417cd17efa283603fd77968dc2b9bc05,收转发国家税务总局关于认真做好涉外税收稽查工作的通知,fg_crawl_faxin,地方法规/文件,,,
26b8f25cb48f479e522b9647ccc5d181,出入境人员卫生检疫办法,fg_crawl_faxin,地方法规/文件,中华人民共和国成都卫生检疫局,,
e6cde9d203ca0168463685678ed7e8de,外商投资企业监督管理规范,fg_crawl_faxin,地方法规/文件,江苏省工商行政管理局,,
f1a1dda5e7ae45542d756c93ef8ca408,2011年“大学生村医”计划实施办法,fg_crawl_faxin,地方法规/文件,,,
f1a1d0c93c3abf04a3c5b13b87bedc74,2007年节能减排目标完成情况和措施落实情况考核评价结果,fg_crawl_faxin,地方法规/文件,自治区节能减排领导小组办公室,,
8f18879f5017e261f73863220f131513,交通运输部珠江航务管理局关于开展认定拟从事西江干线省际水路运输企业安全生产标准化考评机构的通知,fg_crawl_faxin,地方法规/文件,交通运输部珠江航务管理局,,
671e778d571546c6f8c620ca947cacac,刑事实务问答,fg_crawl_faxin,地方司法文件,,,
6b401cd428e2d2d1225669cabc7f5248,2004年度驻沪记者站年检公告,fg_crawl_faxin,地方法规/文件,上海市新闻出版局,,
fbd8a380a7a22e49ba939cdcb4ea76ad,关于建设工程实行提前竣工奖的若干规定,fg_crawl_faxin,地方法规/文件,北京市人民政府,,
2f2076069d33d6b9588d9f0622e08ad,关于锅炉压力容器制造工厂安全监察暂行规定,fg_crawl_faxin,地方法规/文件,北京市人民政府,,
47f6d18d56e4ca817fee370960ad0aca,深交所基金受益凭证交易、清算管理办法,fg_crawl_faxin,地方法规/文件,,,
6b66890e896402f5e1830c77efc61388,交通部珠江航务管理局关于规范珠江跨省液货危险品船和客船经营管理有关问题的通知,fg_crawl_faxin,地方法规/文件,交通运输部珠江航务管理局,,
23fe787a85ca0f19bd7d776b24ef8473,关于处理卖淫活动的暂行规定,fg_crawl_faxin,地方法规/文件,北京市公安局,,
8af6184f63ef062e5c8b8e30f6c15b1c,德宏州人民政府办公室、德宏州保密局关于印发德宏州政府信息公开保密审查办法（试行）的通知,fg_crawl_faxin,地方法规/文件,"德宏州人民政府,德宏州保密局",,
23e2aeacf466bd6ca30521358b3e7fff,对被许可人从事规划行政许可事项的活动实施监督检查暂行规定,fg_crawl_faxin,地方法规/文件,,,
eded199afa69c3688f82aa2f883b6af5,凉山州人民政府办公室关于成立凉山州医疗卫生建设项目实施工作领导小组的通知,fg_crawl_faxin,地方法规/文件,凉山州人民政府,,
a2df5898a2d04cbc5570d1b75d75cb61,“江淮普法行”律师之旅活动方案,fg_crawl_faxin,地方法规/文件,马鞍山市律师协会,,
9d999fb6532fe7882c8aff66823f53f,关于职业中学（职业高中班）向录用毕业生单位收取培训费的规定〔试行〕,fg_crawl_faxin,地方法规/文件,北京市人民政府,,
cb99dce3587cdb1bdd6448b1267a5413,首都精神文明办公室关于印发《关于开展“传承奥运精神、文明重在行动－－我参与、我奉献、我快乐”主题教育实践活动的方案》的通知,fg_crawl_faxin,地方法规/文件,首都精神文明办公室,,
d7929b9fe63a6a2e57ed7e07f45db612,松花江水系环境质量标准（暂行）,fg_crawl_faxin,地方法规/文件,吉林省人民政府,,
eed766baa05fc4205e22603605a5b1aa,结算账户管理及资金结算业务指南,fg_crawl_faxin,地方法规/文件,,,
9b55b6b23c355c52523e6169850e3ff9,关于表彰2011年度安全生产示范乡镇（街道）的通报,fg_crawl_faxin,地方法规/文件,,,
bede9c4263b66fd73d50b8bc86506c92,2008年林木良种名录,fg_crawl_faxin,地方法规/文件,四川省林业厅,,
3d7e55c03825f407733169b8172f606c,经营性网站备案登记管理暂行办法,fg_crawl_faxin,地方法规/文件,,,
672bc2935117653cdce07ec0bd41f02a,广交会展位分配原则（暂行）,fg_crawl_faxin,地方法规/文件,云南省商务厅,,
371daf414cbbc4adf56e295cadbcfd6c,2006年省级农业新技术示范与推广项目专家评审管理办法,fg_crawl_faxin,地方法规/文件,江西省农业厅,,
ab0a6c052526a24767c9190ef5d91245,首都医药卫生协调委员会办公室关于进一步加强医院卫生间管理工作的通知,fg_crawl_faxin,地方法规/文件,首都医药卫生协调委员会办公室,,
d02b08a84d0ec8af4fc107460443e1cd,关于按现代化要求搞好城乡规划建设管理工作的通知,fg_crawl_faxin,地方法规/文件,广东省人民政府,,
fc489d2a9fa7b8a28f8cb11b47b92710,全省退役士兵职业技能培训资金管理办法,fg_crawl_faxin,地方法规/文件,,,
5edaffe7b42824ecec2352b70a0a08d5,粮食收购资金供应与封闭运行管理办法,fg_crawl_faxin,地方法规/文件,,,
6714ed322241cb00804e7a5e4d8f675c,民事行政申诉案件办案流程时限管理规定（试行）,fg_crawl_faxin,地方司法文件,,,
123c2920fd74c984f8fc381b96fdc2b7,刑事法律适用问题解答（一）,fg_crawl_faxin,地方司法文件,,,
5e4c9f5140ea480b8c9282327b41e001,企业所得税征收方式认定管理办法（试行）,fg_crawl_faxin,地方法规/文件,,,
cccf41c57f99864cc5aa1527f86780dd,首都精神文明建设委员会办公室关于印发《“消防连着你我他平安幸福进万家”主题宣传教育活动工作方案》的通知,fg_crawl_faxin,地方法规/文件,首都精神文明建设委员会,,
d372ecda63de9ec4c29bd306885129d4,津蓟高速公路车辆通行费收费标准,fg_crawl_faxin,地方法规/文件,天津市物价局,,
7d001950ea1164b714f2140f5b048817,“海聚工程”青年项目工作细则,fg_crawl_faxin,地方法规/文件,,,
31dd512965236a62aec75ff37394b2ea,关于经销五种国产家用电器的若干规定,fg_crawl_faxin,地方法规/文件,北京市人民政府,,
c64259c0d9bbbe68471cd5dba21f48c,首都规划建委办、财政局转发建设部、财政部关于严禁将勘察设计费转为科技咨询费或其它费用分给个人的通知,fg_crawl_faxin,地方法规/文件,"首都规划建委办,财政局",,
7440bdb11e84cb52da43231454def89c,社会文教事业单位财务管理若干问题暂行规定,fg_crawl_faxin,地方法规/文件,,,
44d8160c4e6e503195cda2fbfd5e5eb0,关于企业建立护厂队的试行办法,fg_crawl_faxin,地方法规/文件,北京市公安局,,
b3d6d5c08bebe2b590e8f1e638597bf9,同意变更《农作物种子经营许可证》的种子企业名单（第二十批）,fg_crawl_faxin,地方法规/文件,江西省农业厅,,
fdebc0ed9596138e9708b92eebc767fc,保险公司统计分析报告指引,fg_crawl_faxin,地方法规/文件,,,
731b13cffee751368bec8f94b1c08bee,医疗机构药品医用材料集中招标采购实施方案,fg_crawl_faxin,地方法规/文件,,,
850d71673e43e4d8a7491f0e65bdc872,外地在京购房交易试行办法,fg_crawl_faxin,地方法规/文件,,,
5ef57220dafd1e8148720ccdf56a3df,中共黔西南州委办公室关于认真贯彻落实《中共贵州省委办公厅印发〈关于加强新形势下发展党员和党员管理工作的实施意见〉的通知》的通知,fg_crawl_faxin,地方法规/文件,中共黔西南州委办公室,,
585e8405e842cab93b775b12f5af3054,非正规就业劳动组织认定管理试行办法,fg_crawl_faxin,地方法规/文件,上海市再就业工程领导小组办公室,,
ee73c4870e198c13959d0ce27827223c,环保违法行为有奖举报办法,fg_crawl_faxin,地方法规/文件,,,
b342a7ef5964c6799e2d51061cb59140,关于加强商业服务业网点建设的补充规定,fg_crawl_faxin,地方法规/文件,北京市人民政府,,
d80ec9c6fd2ff6cd7dec97c539bd1a87,办理婚姻状况公证试行办法,fg_crawl_faxin,地方法规/文件,浙江省司法厅,,
fd888ad97cdb234bd6241515637e4db6,建设厅规范性文件制作程序规定,fg_crawl_faxin,地方法规/文件,,,
d7a4c388a75a83ddf76ecec16370b97,中共临夏州委关于认真学习宣传贯彻党的十八届三中全会精神的通知,fg_crawl_faxin,地方法规/文件,中共临夏州委,,
fefadf08e6b16a6568d069713c445f39,深港美元支票联合结算管理暂行办法,fg_crawl_faxin,地方法规/文件,,,
6c5dd7b9812ffe0ec0287f7bb9d5fcbf,关于对外商承包工程作业和提供劳务税收管理的暂行办法,fg_crawl_faxin,地方法规/文件,,,
40ff803d0f3c2c00add6af9d6cecb266,关于物价计量信得过单位评选活动管理的试行办法,fg_crawl_faxin,地方法规/文件,北京市物价局,,
fe2d0a87a462665060dc4f5fbeb54a0b,立案问题解答,fg_crawl_faxin,地方司法文件,,,
a62939e09712f3f6315098cb9785abc3,在沪施工企业安全质量诚信考评办法,fg_crawl_faxin,地方法规/文件,,,
4c4ed95c7706f72f2b68ca638cd34234,2015年节能、循环经济和资源节约重大项目中央预算内投资计划公示,fg_crawl_faxin,地方法规/文件,,,
6cb21d1c3810e4e16401a45428bbd3a9,规划管理公示暂行规定,fg_crawl_faxin,地方法规/文件,,,
ab906ddf5613e0cf6c1ef5db622c72c7,关于马传染性贫血病的防治办法,fg_crawl_faxin,地方法规/文件,北京市人民政府,,
740e34c8c999213312c2e775e2bd9562,外商投资企业和外国企业所得税审核备案项目后续管理办法（试行）,fg_crawl_faxin,地方法规/文件,山东省国家税务局,,
8595b7461187024d7e6626e5aedc0c20,电话信息分台审批管理暂行办法,fg_crawl_faxin,地方法规/文件,北京市通信行业管理办公室,,
2f6f991f9f4317bac9ed812dd70a2448,轻微交通事故当事人自行协商处理及保险快速理赔若干规定（试行）,fg_crawl_faxin,地方法规/文件,,,
58bdb6495d5a5f55810452a666764751,关于封存非生产用机动车的管理办法,fg_crawl_faxin,地方法规/文件,北京市人民政府,,
e0a74a5a4ec98777e46df92eac45e10e,2007年已核发饲料添加剂产品、添加剂预混合饲料产品批准文号汇总表,fg_crawl_faxin,地方法规/文件,江西省农业厅,,
28605da7ee7e7bb66be88f4588fa35d2,剧毒物品管理暂行办法,fg_crawl_faxin,地方法规/文件,北京市公安局,,
808d467ad57e6b45dcda21df2a79d419,房屋安全鉴定管理办法,fg_crawl_faxin,地方法规/文件,天津市国土资源和房屋管理局,,
5463b1092ffb74b7852583984f50acc,首都规划建设委员会关于北京市区建筑高度控制方案的决定,fg_crawl_faxin,地方法规/文件,首都规划建设委员会,,
edf4ffeb0d316b1332f1aafb570fa77,关于中外股份有限公司设立程序的暂行规定,fg_crawl_faxin,地方法规/文件,上海市外国投资工作委员会,,
d83a4f941e00fa72900d13fc842a2142,异地在津社会团体申请筹备成立登记实施办法,fg_crawl_faxin,地方法规/文件,天津市人民政府经济协作办公室,,
e7e8ee62ee3ecd3adfb2999614232dfa,物业管理中责令限期改正、责令限期拆除有关问题解答,fg_crawl_faxin,地方司法文件,,,
74510098557c671a62d46bd1cc24158d,关于小口径射击活动审批和枪枝弹药管理使用的意见,fg_crawl_faxin,地方法规/文件,北京市人民政府,,
d098fcd56eabd04cc71cc8d33e8b0933,2009年林木良种名录,fg_crawl_faxin,地方法规/文件,四川省林业厅,,
2b6343708a9268e0120297fd63d2c838,发放农作物种子经营许可证和农作物种子生产许可证的公告,fg_crawl_faxin,地方法规/文件,上海市农业委员会,,
b2fde2f847d2970924771b51072e557a,西双版纳州散装水泥专项资金征收和使用管理规定,fg_crawl_faxin,地方法规/文件,西双版纳傣族自治州财政局,,
806bb5e04d66edc12c8733507bf17941,残疾人专用车管理暂行规定（2012重新发布）,fg_crawl_faxin,地方法规/文件,残疾人专用车管理暂行规定(2012重新,,
47feb5311991aa4268b8467953b64740,优诊医疗照顾实施办法,fg_crawl_faxin,地方法规/文件,北京市财政局,,
9f87b548995fa8fe41504d8d4cf7b932,审判执行工作管理若干规定（试行）,fg_crawl_faxin,地方法规/文件,,,
b4167e5091a12446037a7fea5d0d0ae,税政业务通知单－关于几个税政业务问题的处理意见,fg_crawl_faxin,地方法规/文件,税政业务通知单－,,
2ba6c9d02b10000aea4a2f10b9247199,国库大额和非正常拨款、退库审核制度（试行）,fg_crawl_faxin,地方法规/文件,,,
753a7fb561393019f9ca29f829ff8690,律师执业许可实施办法（试行）,fg_crawl_faxin,地方法规/文件,,,
754001e9f7efc1439ee9dec70f9c4e08,建设项目配建停车位规划管理暂行规定,fg_crawl_faxin,地方法规/文件,,,
d9354c6d994f6eab32bcc866b8112b89,关于加强全省环境网站建设和网络信息上报工作的通知,fg_crawl_faxin,地方法规/文件,河北省环境保护厅,,
8e9afe4f9411c7bdd05734e332d7f7e1,关于办好工读学校的几点意见,fg_crawl_faxin,地方法规/文件,北京市人民政府,,
1008acb0f6133f2841518a36a42ec291,煤炭工业建设工程质量认证办法,fg_crawl_faxin,地方法规/文件,,,
c76aff0711df50fd022ae3a6b300039b,批准发放、同意变更农作物种子经营许可证的种子企业名单,fg_crawl_faxin,地方法规/文件,江西省农业厅,,
c751078c13485e69d4c31b4d951ed5f9,煤炭工业建设工程质量监督工作规则,fg_crawl_faxin,地方法规/文件,,,
